"","target_id","gene_description","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"363","Phvul.002G280500","PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 197)",1,4.40915005419069,0.000123737001955412,0.00735792788347797
"364","Phvul.003G259200","K09755 - ferulate-5-hydroxylase (CYP84A, F5H)  (1 of 3)",1,4.90434843683063,0.000125476744335714,0.00735792788347797
"365","Phvul.001G153200","PF04570 - zinc-finger of the FCS-type, C2-C2 (zf-FLZ)  (1 of 19)",1,6.00900733253023,0.000124853340010961,0.00735792788347797
"366","Phvul.004G067800","PTHR33450:SF5 - EMB (1 of 2)",1,4.1213455263176,0.000125602338401091,0.00735792788347797
"367","Phvul.007G231800","PTHR10641:SF456 - MYB DOMAIN PROTEIN 79 (1 of 1)",1,3.33470659652518,0.000126500954248634,0.00735836800719093
"368","Phvul.003G183100","PTHR24298:SF112 - CYTOCHROME P450 78A5-RELATED (1 of 2)",1,4.91547843553405,0.000126350381774572,0.00735836800719093
"369","Phvul.002G061600","2.4.2.7 - Adenine phosphoribosyltransferase / Transphosphoribosidase (1 of 4)",1,6.9668569309975,0.000127238363384379,0.00738120435394582
"370","Phvul.008G243300","PTHR11911 - INOSINE-5-MONOPHOSPHATE DEHYDROGENASE RELATED (1 of 6)",3,22.0072483112433,0.000128943608878328,0.0074599105179716
"371","Phvul.003G274700","6.3.4.2 - CTP synthase (glutamine hydrolyzing) / UTP--ammonia ligase (1 of 4)",1,5.36149926114377,0.00012981468346357,0.00749006230248296
"372","Phvul.001G135200","K06617 - raffinose synthase (E2.4.1.82)  (1 of 5)",1,6.32927658468785,0.000130423905266078,0.00750498418313354
"373","Phvul.008G001100","PF03083//PF04193 - Sugar efflux transporter for intercellular exchange (MtN3_slv)  // PQ loop repeat (PQ-loop)  (1 of 1)",1,2.90290766394425,0.000130843649306576,0.0075089521636905
"374","Phvul.L008543","PTHR12526:SF364 - GLYCOSYL TRANSFERASE FAMILY PROTEIN (1 of 1)",1,3.61265731119577,0.00013479982842137,0.00767971697854451
"375","Phvul.003G206400","KOG0156 - Cytochrome P450 CYP2 subfamily (1 of 118)",1,6.18093272207725,0.000134655780800939,0.00767971697854451
"376","Phvul.011G002500","1.6.5.5 - NADPH:quinone reductase / Zeta-crystallin (1 of 8)",1,4.77911857535632,0.000134895523868669,0.00767971697854451
"377","Phvul.006G208300","K18823 - soyasaponin III rhamnosyltransferase (UGT91H4)  (1 of 1)",1,5.95282281008453,0.000135775926916562,0.00770933552142157
"378","Phvul.003G223100","PTHR10209//PTHR10209:SF214 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",1,5.94610872876222,0.000136214147033963,0.00771375669684926
"379","Phvul.010G101800","PTHR11926:SF152 - UDP-GLUCOSYL TRANSFERASE 73B2-RELATED (1 of 5)",1,6.30343779599162,0.000136847351646278,0.0077291673069663
"380","Phvul.002G009200","PTHR22952//PTHR22952:SF186 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 2)",1,3.70659548715809,0.000141884997125861,0.00799260591704257
"381","Phvul.008G045200","PF00069//PF00560//PF13855 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat (LRR_8)  (1 of 4)",1,3.20545997226811,0.000142562003684414,0.00800966470044242
"382","Phvul.009G133000","K04730 - interleukin-1 receptor-associated kinase 1 (IRAK1)  (1 of 24)",1,4.51685473187974,0.000143604648053147,0.00801097029832722
"383","Phvul.002G155800","PTHR31775:SF5 - REMORIN FAMILY PROTEIN-RELATED (1 of 2)",1,5.44026654944934,0.000143707960130695,0.00801097029832722
"384","Phvul.006G077100","PTHR13902:SF49 - SERINE/THREONINE-PROTEIN KINASE WNK4-RELATED (1 of 2)",1,6.263368521277,0.000143579580436935,0.00801097029832722
"385","Phvul.005G175600","",2,10.4826171821905,0.000144617851218277,0.00804075252773622
"386","Phvul.011G133590","",1,5.867302785208,0.00014870074432071,0.00824634231328787
"387","Phvul.007G162150","PTHR22957:SF328 - RABGAP/TBC DOMAIN-CONTAINING PROTEIN (1 of 1)",1,5.33084232898194,0.000149699113388643,0.00828025638552273
"388","Phvul.008G076600","",2,13.6884411318207,0.000150720160044707,0.00831524676782729
"389","Phvul.001G036900","PTHR10168:SF56 - GLUTAREDOXIN-C10-RELATED (1 of 2)",1,3.34838261232403,0.000151989934660935,0.00836374432224156
"390","Phvul.002G051900","PTHR33109:SF4 - EPIDERMAL PATTERNING FACTOR-LIKE PROTEIN 5 (1 of 2)",1,5.30588722147864,0.000152639774172671,0.00837796668189795
"391","Phvul.001G199800","",3,11.8411341639679,0.00015569702183538,0.0084888036053478
"392","Phvul.011G101000","PTHR33264:SF5 - EXPRESSED PROTEIN-RELATED (1 of 5)",1,4.31273014917589,0.000155254550722539,0.0084888036053478
"393","Phvul.011G158700","PTHR22847:SF422 - PROTEIN SUPPRESSOR OF PHYA-105 1 (1 of 4)",1,3.17351780553691,0.000155848818877963,0.0084888036053478
"394","Phvul.002G033300","PTHR10366//PTHR10366:SF375 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED (1 of 9)",1,4.02378165507552,0.000157561773638676,0.00850068298706032
"395","Phvul.004G162700","",3,14.4551472429593,0.000158291271773544,0.00850068298706032
"396","Phvul.006G183600","PF05564 - Dormancy/auxin associated protein (Auxin_repressed)  (1 of 4)",2,15.6227472841759,0.000158089919347685,0.00850068298706032
"397","Phvul.001G037900","",1,7.89307182801645,0.000158449617482812,0.00850068298706032
"398","Phvul.008G093900","PTHR27004:SF37 - DISEASE RESISTANCE FAMILY PROTEIN/LRR FAMILY PROTEIN-RELATED (1 of 10)",1,4.01491599959081,0.000158392605619067,0.00850068298706032
"399","Phvul.004G085676","PTHR13994//PTHR13994:SF15 - NUDIX HYDROLASE RELATED // SUBFAMILY NOT NAMED (1 of 2)",1,4.43282727784119,0.000158200455103606,0.00850068298706032
"400","Phvul.008G058500","PTHR22814:SF77 - HEAVY-METAL-ASSOCIATED DOMAIN-CONTAINING PROTEIN (1 of 2)",1,6.43821703571289,0.000158927601407173,0.00850501058930488
"401","Phvul.001G111000","PTHR11055:SF22 - ADENYLYL-SULFATE KINASE 3 (1 of 1)",3,10.280038067976,0.00015968646069886,0.00852308277497574
"402","Phvul.001G009700","PF00643 - B-box zinc finger (zf-B_box)  (1 of 25)",1,6.75384682581573,0.000160459794371448,0.00852308277497574
"403","Phvul.002G040900","PTHR10641//PTHR10641:SF671 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",1,2.95841587261751,0.000160160519696272,0.00852308277497574
"404","Phvul.003G192100","",3,13.229067818386,0.000161492013567549,0.00855667832283901
"405","Phvul.001G012000","PTHR15160:SF3 - BIFUNCTIONAL NUCLEASE 1-RELATED (1 of 1)",1,6.69130521885988,0.000162527632348648,0.00856912930555456
"406","Phvul.005G015100","PTHR27002:SF95 - G-TYPE LECTIN S-RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE B120 (1 of 12)",1,4.9459487126337,0.000162404683827688,0.00856912930555456
"407","Phvul.001G205400","",1,5.34892699523893,0.000163038288954421,0.00857493271095417
"408","Phvul.003G160900","",1,6.89510697806748,0.000164946907053046,0.00862079963014527
"409","Phvul.008G068900","",2,6.85358641167951,0.000164370949833092,0.00862079963014527
"410","Phvul.002G214600","",1,5.09520777341266,0.000165118557804333,0.00862079963014527
"411","Phvul.001G188800","PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN (1 of 16)",2,14.3564722777315,0.000167079140923151,0.00863999954108501
"412","Phvul.003G294300","PTHR24349//PTHR24349:SF115 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 3)",1,7.15793370375949,0.000167908054241398,0.00863999954108501
"413","Phvul.001G130200","PTHR20961//PTHR20961:SF12 - GLYCOSYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 1)",1,6.47536638479125,0.000167284591519046,0.00863999954108501
"414","Phvul.001G067700","PTHR27001:SF44 - ADENINE NUCLEOTIDE ALPHA HYDROLASES-DOMAIN CONTAINING PROTEIN KINASE (1 of 2)",1,5.29775536989741,0.000167182275134945,0.00863999954108501
"415","Phvul.003G122400","PTHR24221:SF205 - ABC TRANSPORTER B FAMILY MEMBER 11-RELATED (1 of 8)",1,5.78036127656866,0.000167136351309458,0.00863999954108501
"416","Phvul.006G211100","",1,4.84684276094915,0.000167805476224327,0.00863999954108501
"417","Phvul.007G078600","",1,9.49380592681783,0.000171229059697118,0.0087739233100346
"418","Phvul.008G248200","PTHR13902:SF49 - SERINE/THREONINE-PROTEIN KINASE WNK4-RELATED (1 of 2)",1,7.105184544852,0.000171330465458024,0.0087739233100346
"419","Phvul.009G096200","PTHR19241//PTHR19241:SF281 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED (1 of 2)",2,11.8919377563112,0.000172752485429581,0.00880533638423838
"420","Phvul.003G176100","",2,10.1133584723143,0.000172824034690129,0.00880533638423838
"421","Phvul.002G088200","",2,11.1729760362038,0.000173589271893329,0.00880533638423838
"422","Phvul.003G086500","PTHR22601:SF2 - OLIGOPEPTIDE TRANSPORTER 3 (1 of 1)",1,5.07014267863659,0.000173282667315214,0.00880533638423838
"423","Phvul.L009443","PTHR10983:SF26 - 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 3 (1 of 1)",1,3.81091542364265,0.000174623294765622,0.00883684692140166
"424","Phvul.006G144700","",2,12.8236572867969,0.000176477440829212,0.00890961343959932
"425","Phvul.001G263300","",1,5.77296394567783,0.000179931839492519,0.00895583016858946
"426","Phvul.007G260700","PTHR31388:SF8 - PEROXIDASE 53-RELATED (1 of 3)",1,5.43412126093546,0.000178672659634811,0.00895583016858946
"427","Phvul.008G009500","",1,6.39665107607767,0.000179727388202544,0.00895583016858946
"428","Phvul.005G092100","",1,3.586821625291,0.000178290665414394,0.00895583016858946
"429","Phvul.007G025300","",2,12.1799402373643,0.000179061579909983,0.00895583016858946
"430","Phvul.007G009500","PTHR11614:SF92 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED (1 of 1)",1,7.90613285302846,0.000179892836620582,0.00895583016858946
"431","Phvul.001G249300","PTHR22952:SF180 - TRANSCRIPTION FACTOR TGA1-RELATED (1 of 1)",2,14.2054645103005,0.000180321536142299,0.00895583016858946
"432","Phvul.006G052200","PTHR24223:SF181 - ABC TRANSPORTER C FAMILY MEMBER 3-RELATED (1 of 2)",1,6.37770646050949,0.000184043880256223,0.00901824393142921
"433","Phvul.003G056200","PTHR31358:SF6 - F3I6.9 PROTEIN (1 of 2)",2,10.9864565208587,0.00018478381466432,0.00901824393142921
"434","Phvul.011G032000","",2,11.7232482720857,0.000183310610965451,0.00901824393142921
"435","Phvul.003G172400","PTHR24006:SF451 - UBIQUITIN CARBOXYL-TERMINAL HYDROLASE (1 of 2)",1,6.68275041484761,0.000184775392530997,0.00901824393142921
"436","Phvul.010G092700","2.7.1.172 - Protein-ribulosamine 3-kinase / Ribulosamine/erythrulosamine 3-kinase (1 of 1)",2,7.35329730999059,0.00018494856983544,0.00901824393142921
"437","Phvul.011G122800","K08472 - mlo protein (MLO)  (1 of 20)",1,4.80768924508037,0.000182771405185321,0.00901824393142921
"438","Phvul.001G172400","PTHR19241:SF258 - ABC TRANSPORTER G FAMILY MEMBER 17-RELATED (1 of 1)",1,4.96624754361269,0.000183734340054907,0.00901824393142921
"439","Phvul.010G017700","K00167 - 2-oxoisovalerate dehydrogenase E1 component beta subunit (BCKDHB, bkdA2)  (1 of 1)",1,6.60170980182082,0.000182964934189664,0.00901824393142921
"440","Phvul.007G181500","PTHR22814:SF134 - COPPER-BINDING FAMILY PROTEIN-RELATED (1 of 2)",1,7.25300405944952,0.000185384076656174,0.00901893532932287
"441","Phvul.010G072000","PTHR10783:SF26 - SPX DOMAIN-CONTAINING PROTEIN 3 (1 of 1)",1,6.15561899361262,0.000188065629313853,0.00908743309501656
"442","Phvul.006G154200","PTHR11088//PTHR11088:SF34 - TRNA DELTA 2 -ISOPENTENYLPYROPHOSPHATE TRANSFERASE-RELATED // SUBFAMILY NOT NAMED (1 of 2)",1,5.69192368960663,0.000187244996682854,0.00908743309501656
"443","Phvul.001G032900","K12125 - protein EARLY FLOWERING 3 (ELF3)  (1 of 2)",1,6.8026919506336,0.000187870475195759,0.00908743309501656
"444","Phvul.001G105700","",4,17.2723988723775,0.000189044998672475,0.00911418297653828
"445","Phvul.003G248050","",1,6.25599979250145,0.00019094628462212,0.00918515992948561
"446","Phvul.008G147900","PF14577 - Sieve element occlusion C-terminus (SEO_C)  (1 of 14)",1,5.6813037886463,0.000191389676107407,0.00918584620348688
"447","Phvul.011G055700","",2,11.7554417156643,0.000193216738966609,0.00925279085977459
"448","Phvul.009G181200","K09377 - cysteine and glycine-rich protein (CSRP)  (1 of 7)",1,5.13487779562897,0.000194006517429696,0.00926987391093765
"449","Phvul.003G152800","",2,10.7016877876715,0.000194843006414977,0.0092891077846748
"450","Phvul.001G041900","",2,9.6100414323487,0.000195282984333024,0.00928939458362826
"451","Phvul.003G214900","PTHR33593:SF2 - F5O11.5 (1 of 3)",1,6.31529766558532,0.000196975571231669,0.00934913321016652
"452","Phvul.003G201400","PTHR11132//PTHR11132:SF120 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 2)",1,3.86185265406522,0.000198016580562925,0.00935704839631342
"453","Phvul.001G244800","PTHR31642:SF19 - COA-DEPENDENT ACYLTRANSFERASE-RELATED (1 of 2)",1,5.70846739305569,0.00019774475507611,0.00935704839631342
"454","Phvul.009G220600","PTHR13683:SF296 - ASPARTYL PROTEASE FAMILY PROTEIN (1 of 2)",8,33.3064525189412,0.0002023104682838,0.0094393160818882
"455","Phvul.002G161600","PTHR32468:SF34 - CATION/H(+) ANTIPORTER 18 (1 of 1)",3,13.7986639062388,0.000202803966027457,0.0094393160818882
"456","Phvul.002G291400","",4,20.5252034834462,0.00020191838434761,0.0094393160818882
"457","Phvul.005G088000","PF00954//PF07714//PF08276 - S-locus glycoprotein domain (S_locus_glycop)  // Protein tyrosine kinase (Pkinase_Tyr)  // PAN-like domain (PAN_2)  (1 of 2)",1,4.15016176806524,0.000204091138240216,0.0094393160818882
"458","Phvul.003G290600","PTHR13301//PTHR13301:SF41 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 2)",2,6.24505024226477,0.000203525759101039,0.0094393160818882
"459","Phvul.008G180300","",2,11.4511770885402,0.000200473758099825,0.0094393160818882
"460","Phvul.009G203200","PF04833 - COBRA-like protein (COBRA)  (1 of 14)",1,4.19575777327463,0.000202102414068925,0.0094393160818882
"461","Phvul.006G082700","KOG2966 - Uncharacterized conserved protein (1 of 5)",1,5.04213763745955,0.000204167212272925,0.0094393160818882
"462","Phvul.006G080500","PTHR27003:SF36 - LEUCINE-RICH REPEAT PROTEIN KINASE-LIKE PROTEIN (1 of 10)",1,7.45833131066417,0.000203527221054729,0.0094393160818882
"463","Phvul.003G079300","PTHR10969:SF43 - AUTOPHAGY-RELATED PROTEIN 8A-RELATED (1 of 3)",2,12.0929727260598,0.000200906199122527,0.0094393160818882
"464","Phvul.010G019900","PTHR12183:SF11 - C3HC4 TYPE RING-FINGER PROTEIN-RELATED (1 of 1)",1,5.89690759863349,0.000204685231244408,0.00944287081900387
"465","Phvul.006G075000","PTHR31147:SF9 - HXXXD-TYPE ACYL-TRANSFERASE FAMILY PROTEIN-RELATED (1 of 1)",1,3.96195730344322,0.000205801593284175,0.00947395463621733
"466","Phvul.007G105100","PTHR12419//PTHR12419:SF14 - OTU DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 1)",1,5.5351354757123,0.000206964997052205,0.00950706593755257
"467","Phvul.011G164100","PTHR24128:SF24 - ANKYRIN REPEAT FAMILY PROTEIN-RELATED (1 of 9)",1,4.16254172763688,0.000207961360149796,0.00952069804122166
"468","Phvul.011G000200","1.14.13.173 - 11-oxo-beta-amyrin 30-oxidase / CYP72A154 (1 of 17)",1,7.27041367552262,0.000208151297920758,0.00952069804122166
"469","Phvul.006G084900","PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 40)",1,3.73964708718671,0.000210942153541047,0.00960729306106308
"470","Phvul.006G188400","PTHR11772//PTHR11772:SF14 - ASPARAGINE SYNTHETASE // SUBFAMILY NOT NAMED (1 of 3)",1,8.47832414887947,0.000210617809396491,0.00960729306106308
"471","Phvul.002G089400","",5,19.0904982647623,0.000213692662714608,0.00965235084605093
"472","Phvul.007G078000","PTHR24223:SF192 - ABC TRANSPORTER C FAMILY MEMBER 10 (1 of 4)",1,4.26482197220875,0.000212558676202427,0.00965235084605093
"473","Phvul.003G291600","",2,12.5557830439054,0.000213735135056907,0.00965235084605093
"474","Phvul.010G147000","PTHR21514:SF0 - AP-4 COMPLEX ACCESSORY SUBUNIT TEPSIN (1 of 2)",1,7.90747685532403,0.000213281736219493,0.00965235084605093
"475","Phvul.003G192800","PTHR11654:SF184 - PROTEIN NRT1/ PTR FAMILY 4.7 (1 of 1)",1,3.15082857880235,0.000215061963024091,0.00969098739932127
"476","Phvul.006G184700","",2,13.477691651184,0.000215496122679479,0.00969098739932127
"477","Phvul.001G092800","PTHR21576:SF44 - MAJOR FACILITATOR PROTEIN (1 of 1)",1,7.48987897612264,0.000216824346397622,0.0097240691667041
"478","Phvul.009G232000","PF05553//PF14364 - Cotton fibre expressed protein (DUF761)  // Domain of unknown function (DUF4408) (DUF4408)  (1 of 5)",1,7.19913362027625,0.000217140290651432,0.0097240691667041
"479","Phvul.001G023700","PTHR31729:SF0 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF008-RELATED (1 of 4)",1,6.63868020880939,0.000217896141298093,0.00973754655663254
"480","Phvul.008G165200","PTHR31636:SF25 - SCARECROW-LIKE PROTEIN 26 (1 of 2)",1,5.30768782428123,0.000220115895145068,0.00980570347309287
"481","Phvul.006G152100","PF14416 - PMR5 N terminal Domain (PMR5N)  (1 of 64)",1,4.61820339509962,0.000220337446069217,0.00980570347309287
"482","Phvul.009G076700","",4,16.2234479073751,0.000221108972102252,0.00981962376933776
"483","Phvul.002G307900","PTHR33172:SF2 - EMB (1 of 2)",1,6.79013892772853,0.000222213343487034,0.00984823774468624
"484","Phvul.004G136300","",2,8.51753881875662,0.000223918485247812,0.0099033039157328
"485","Phvul.002G277900","1.2.1.76 - Succinate-semialdehyde dehydrogenase (acetylating) / Succinyl-CoA reductase (1 of 1)",1,8.31417937969961,0.000224507380845367,0.00990887627706376
"486","Phvul.003G286300","",1,7.09578539804677,0.000225471289677189,0.0099309432650821
"487","Phvul.005G027032","",1,4.14302200427245,0.000227625832014025,0.0100052537168218
"488","Phvul.008G124100","PTHR35301:SF1 - CLAVATA3/ESR (CLE)-RELATED PROTEIN 41-RELATED (1 of 2)",1,4.95274924920155,0.000228542034156076,0.0100249401293954
"489","Phvul.004G125300","PTHR31718:SF8 - EMBRYO-SPECIFIC PROTEIN 3 (1 of 3)",1,6.75252585750927,0.000229553471786432,0.0100487149633136
"490","Phvul.001G222500","PTHR32227:SF118 - CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN (1 of 2)",3,8.7262864670799,0.000230544762774864,0.0100715126366505
"491","Phvul.005G137500","PTHR32191:SF7 - TETRASPANIN-16-RELATED (1 of 2)",1,5.24599073702369,0.000232004771381485,0.0101146520085378
"492","Phvul.004G098301","PF04554 - Extensin-like region (Extensin_2)  (1 of 3)",1,10.845453519594,0.00023413584584652,0.0101455706805478
"493","Phvul.001G100400","PF14200 - Ricin-type beta-trefoil lectin domain-like (RicinB_lectin_2)  (1 of 1)",1,6.34321650604674,0.000233943985899726,0.0101455706805478
"494","Phvul.011G061000","PF01535//PF12854//PF13041 - PPR repeat (PPR)  // PPR repeat (PPR_1)  // PPR repeat family (PPR_2)  (1 of 29)",1,5.99218657213169,0.000233565386900771,0.0101455706805478
"495","Phvul.011G098900","PTHR13902:SF66 - TRANSCRIPTION FACTOR LHW (1 of 2)",1,8.03665632257808,0.000236085015169045,0.0102093653226436
"496","Phvul.003G284100","2.7.1.134//2.7.1.158//2.7.1.159 - Inositol-tetrakisphosphate 1-kinase / Inositol-trisphosphate 6-kinase // Inositol-pentakisphosphate 2-kinase / IP5 2-kinase // Inositol-1,3,4-trisphosphate 5/6-kinase / IP56K (1 of 1)",1,5.80885490364018,0.000236950801544445,0.0102113291781739
"497","Phvul.004G052500","PTHR23180:SF202 - ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD14-RELATED (1 of 1)",1,7.25987171965866,0.000237084490402338,0.0102113291781739
"498","Phvul.003G241300","PTHR31444:SF8 - PROTEIN IRREGULAR XYLEM 15-RELATED (1 of 2)",1,5.17041714644145,0.000238195995357424,0.0102135737404699
"499","Phvul.005G062700","1.13.11.18 - Persulfide dioxygenase / Sulfur oxygenase (1 of 1)",1,6.93878166986274,0.000238238964800704,0.0102135737404699
"500","Phvul.008G054400","K02699 - photosystem I subunit XI (psaL)  (1 of 1)",1,3.90841472841676,0.000238568012250535,0.0102135737404699
"501","Phvul.001G052200","K13422 - transcription factor MYC2 (MYC2)  (1 of 3)",1,4.03989308108061,0.000240010373422577,0.0102548144780113
"502","Phvul.010G120700","PTHR31989:SF5 - F11O4.3-RELATED (1 of 8)",1,6.38228675890924,0.000241497374752303,0.0102977944301749
"503","Phvul.003G106700","2.3.1.168 - Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase / Dihydrolipoyl transacylase (1 of 1)",1,6.57547099142645,0.000242418660753228,0.0103165285329694
"504","Phvul.008G076450","",3,13.9371045089325,0.000243708330882406,0.0103508343866444
"505","Phvul.009G011200","PTHR32002:SF6 - PROTEIN NLP4-RELATED (1 of 1)",2,11.2380735878514,0.000244679145895791,0.0103714887070204
"506","Phvul.005G048700","1.1.1.205 - IMP dehydrogenase / Inosinic acid dehydrogenase (1 of 1)",1,8.18923827017446,0.000246165183727597,0.0103933174021163
"507","Phvul.005G126400","PF07876 - Stress responsive A/B Barrel Domain (Dabb)  (1 of 7)",1,3.83381730594005,0.00024571841541393,0.0103933174021163
"508","Phvul.003G246000","",1,5.55636841921214,0.00024829918567618,0.0104627802531187
"509","Phvul.002G132300","1.23.1.2 - (+)-lariciresinol reductase / Pinoresinol/lariciresinol reductase (1 of 1)",1,4.65724028384587,0.000249574889503491,0.0104832495049608
"510","Phvul.011G090800","",5,19.1038098511252,0.000249776145186685,0.0104832495049608
"511","Phvul.004G166400","",2,9.42147882124124,0.000250922035549786,0.0104832495049608
"512","Phvul.006G185600","PTHR12741:SF23 - CALLOSE SYNTHASE 11 (1 of 1)",2,10.5648686653749,0.000251233625901378,0.0104832495049608
"513","Phvul.009G133900","PTHR10438//PTHR10438:SF290 - THIOREDOXIN // SUBFAMILY NOT NAMED (1 of 1)",1,3.85480549299838,0.000251005135581975,0.0104832495049608
"514","Phvul.005G048900","PTHR11040//PTHR11040:SF59 - ZINC/IRON TRANSPORTER // SUBFAMILY NOT NAMED (1 of 1)",1,6.40622988049271,0.000252095252134065,0.0104987372902369
"515","Phvul.007G258700","PTHR31314:SF7 - MYB-LIKE HTH TRANSCRIPTIONAL REGULATOR FAMILY PROTEIN (1 of 4)",1,6.30311610352842,0.000253095420455692,0.0105093057836272
"516","Phvul.007G173500","PTHR33044:SF23 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED (1 of 4)",1,5.39771180421473,0.000253330925177597,0.0105093057836272
"517","Phvul.005G006500","",2,13.1884830945421,0.000254135417516114,0.0105222877124757
"518","Phvul.007G010900","PF00646 - F-box domain (F-box)  (1 of 135)",1,4.21291255518793,0.000261372000633866,0.0107594789337857
"519","Phvul.009G257000","PTHR24343//PTHR24343:SF199 - SERINE/THREONINE KINASE // SUBFAMILY NOT NAMED (1 of 2)",1,4.35664718863146,0.00026088861981396,0.0107594789337857
"520","Phvul.006G133600","1.16.1.7 - Ferric-chelate reductase (NADH) / NADH:Fe(3+)-EDTA reductase (1 of 6)",1,5.50674254097969,0.00026060664695003,0.0107594789337857
"521","Phvul.002G174600","PF00646//PF01344 - F-box domain (F-box)  // Kelch motif (Kelch_1)  (1 of 12)",1,7.40418615191734,0.000263373094131359,0.0108003150440151
"522","Phvul.008G226400","",1,7.77495273304064,0.000263066055016971,0.0108003150440151
"523","Phvul.003G127801","",3,10.4686712525483,0.000263957603657684,0.0108035878850791
"524","Phvul.008G289200","",1,5.11501580085798,0.000265130886107745,0.0108309002824855
"525","Phvul.006G102300","PTHR22595:SF62 - HEVEIN-LIKE PREPROPROTEIN (1 of 2)",1,3.83175606378953,0.000267348633514939,0.0109006949505158
"526","Phvul.011G051700","PTHR10516:SF264 - FK506-BINDING PROTEIN 1 (1 of 1)",1,3.58963213679693,0.000268037686881865,0.0109080127859186
"527","Phvul.007G125750","",3,19.150248041911,0.000271931317075,0.010941657468623
"528","Phvul.001G170150","",1,6.34790013579921,0.000271537293625054,0.010941657468623
"529","Phvul.011G081800","2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 1198)",1,5.83152569320696,0.000271329109052589,0.010941657468623
"530","Phvul.007G249800","PTHR32440:SF11 - INACTIVE PURPLE ACID PHOSPHATASE 16-RELATED (1 of 1)",1,3.73472403985453,0.000269404118512699,0.010941657468623
"531","Phvul.006G101700","PTHR22952:SF90 - BASIC LEUCINE ZIPPER 63 (1 of 1)",1,7.49250681580629,0.000271884069236589,0.010941657468623
"532","Phvul.010G151000","PTHR11814:SF85 - SULFATE TRANSPORTER 3.4-RELATED (1 of 2)",1,5.31025904042995,0.00027082818337128,0.010941657468623
"533","Phvul.007G268800","PTHR31415:SF4 - HARPIN-INDUCED PROTEIN-LIKE-RELATED (1 of 9)",1,4.96359806896558,0.000275278186670885,0.0109527971447527
"534","Phvul.003G242100","PTHR31580:SF3 - FILAMENT-LIKE PLANT PROTEIN 7 (1 of 2)",3,13.8286342554816,0.000272866541121106,0.0109527971447527
"535","Phvul.003G124300","",1,2.96724144094333,0.000274295475553948,0.0109527971447527
"536","Phvul.010G005100","K06119 - sulfoquinovosyltransferase (SQD2)  (1 of 2)",1,7.80142387590098,0.000274804101494009,0.0109527971447527
"537","Phvul.007G227800","2.5.1.36 - Trihydroxypterocarpan dimethylallyltransferase / Glyceollin synthase (1 of 10)",1,3.65984320564474,0.000275015039962818,0.0109527971447527
"538","Phvul.004G175900","PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  (1 of 21)",1,6.78347293969471,0.000275058102807864,0.0109527971447527
"539","Phvul.010G091000","PTHR31960:SF3 - F-BOX PROTEIN PP2-A13 (1 of 1)",1,6.64890618106112,0.000277606544955107,0.0110249456425028
"540","Phvul.008G268000","",3,8.67407049040954,0.000279667351494989,0.0110862209742625
"541","Phvul.003G053900","K00851 - gluconokinase (E2.7.1.12, gntK, idnK)  (1 of 2)",1,6.50105250517748,0.000281003681432376,0.0111186040753076
"542","Phvul.002G100001","PTHR11040:SF48 - ZINC TRANSPORTER 10-RELATED (1 of 2)",1,5.85765722139284,0.000283087723031203,0.0111428205265088
