"","target_id","gene_description","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"360","Phvul.009G108300","3.2.2.9 - Adenosylhomocysteine nucleosidase / S-adenosylhomocysteine/5'-methylthioadenosine nucleosidase (1 of 2)",1,6.38761726110847,6.05168222132846e-05,0.00364664284520218
"361","Phvul.003G117200","PTHR31080:SF18 - CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1-RELATED (1 of 5)",1,4.44895679915574,6.09799023535466e-05,0.00366436848131714
"362","Phvul.007G092500","K03231 - elongation factor 1-alpha (EEF1A)  (1 of 3)",1,3.40025721597388,6.15152527503967e-05,0.00368632701081314
"363","Phvul.009G256400","",2,16.6343012448304,6.21554869643595e-05,0.00371443244825854
"364","Phvul.005G021601","PTHR31907:SF4 - MLP-LIKE PROTEIN 165-RELATED (1 of 4)",1,5.997696623716,6.26451466600118e-05,0.00373340979806494
"365","Phvul.007G050700","PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 40)",1,5.83732881363211,6.28422157098943e-05,0.00373489365861572
"366","Phvul.005G068200","KOG0027//KOG0028 - Calmodulin and related proteins (EF-Hand superfamily) // Ca2+-binding protein (centrin/caltractin), EF-Hand superfamily protein (1 of 1)",1,3.40596404453586,6.33633307920324e-05,0.00375557577833759
"367","Phvul.009G132400","",1,6.1784049513434,6.39710298763414e-05,0.00378126308203672
"368","Phvul.009G035500","",6,36.2088322183036,6.60571422522181e-05,0.00388646332302985
"369","Phvul.009G196200","PTHR31422:SF1 - EXPRESSED PROTEIN (1 of 2)",1,3.10602408678949,6.61091119807317e-05,0.00388646332302985
"370","Phvul.010G080300","PTHR31707:SF35 - PECTINESTERASE/PECTINESTERASE INHIBITOR 36-RELATED (1 of 1)",1,4.36892090822573,6.6681614269243e-05,0.00389898721925253
"371","Phvul.010G087100","1.1.1.79 - Glyoxylate reductase (NADP(+)) (1 of 3)",1,4.10506004873089,6.65778306164864e-05,0.00389898721925253
"372","Phvul.005G080500","",1,1.40404937841796,6.76494848497061e-05,0.00392385100225848
"373","Phvul.005G089800","4.2.3.75 - (-)-germacrene D synthase (1 of 15)",1,6.59677016271779,6.75192800082364e-05,0.00392385100225848
"374","Phvul.005G073000","PF05678 - VQ motif (VQ)  (1 of 39)",1,6.27441317019024,6.73086861604603e-05,0.00392385100225848
"375","Phvul.007G064300","PTHR13935:SF54 - TRANSCRIPTION FACTOR BHLH118-RELATED (1 of 4)",1,4.74675635312404,6.80666727049161e-05,0.00393752088263399
"376","Phvul.010G141050","3.1.3.75 - Phosphoethanolamine/phosphocholine phosphatase / PHOSPHO1 (1 of 7)",3,12.8984682310364,6.92291885892457e-05,0.00396368159248951
"377","Phvul.008G285200","",1,5.00850314800719,6.87791034785232e-05,0.00396368159248951
"378","Phvul.002G304000","3.5.4.5 - Cytidine deaminase / Cytosine nucleoside deaminase (1 of 2)",1,5.60806016114957,6.92497729015592e-05,0.00396368159248951
"379","Phvul.009G004100","",2,12.8039448246516,6.88895880954428e-05,0.00396368159248951
"380","Phvul.006G138400","K11267 - sister chromatid cohesion protein PDS5 (PDS5)  (1 of 3)",2,12.1801840030628,6.97875507246183e-05,0.00398395088912933
"381","Phvul.005G001000","PTHR13301//PTHR13301:SF62 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 2)",1,7.63763623578323,7.07179784348966e-05,0.00402647009498218
"382","Phvul.001G008900","PTHR24298:SF86 - CYTOCHROME P450 71B21-RELATED (1 of 10)",1,4.30585364715754,7.09283548063073e-05,0.00402787644191944
"383","Phvul.009G244100","PTHR24298:SF61 - CYTOCHROME P450 81D1-RELATED (1 of 13)",1,9.02109580651844,7.12024312898954e-05,0.00403288339940392
"384","Phvul.003G285400","PTHR24089:SF341 - MITOCHONDRIAL CARNITINE/ACYLCARNITINE CARRIER-LIKE PROTEIN (1 of 2)",1,5.62543569977096,7.21534541051151e-05,0.00406131518407605
"385","Phvul.001G261500","1.14.13.21 - Flavonoid 3'-monooxygenase / Flavonoid 3'-hydroxylase (1 of 8)",1,7.10097658238803,7.22660609898748e-05,0.00406131518407605
"386","Phvul.009G048800","",2,11.8749371226545,7.22074267423357e-05,0.00406131518407605
"387","Phvul.005G057100","",2,9.02551302482156,7.28365344251971e-05,0.00408279829789613
"388","Phvul.002G098500","",2,8.6184071930949,7.31325234572787e-05,0.00408882430762563
"389","Phvul.011G197500","PF07714//PF13947 - Protein tyrosine kinase (Pkinase_Tyr)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)  (1 of 15)",1,3.3060882688994,7.38063466651456e-05,0.00411588966120052
"390","Phvul.008G076600","",2,13.8131225441335,7.52935970138342e-05,0.00418134940107564
"391","Phvul.009G247200","",1,4.0766702800992,7.53656762928399e-05,0.00418134940107564
"392","Phvul.003G183100","PTHR24298:SF112 - CYTOCHROME P450 78A5-RELATED (1 of 2)",1,5.01453598822068,7.5878234879952e-05,0.00419904731951734
"393","Phvul.004G068200","1.14.13.89 - Isoflavone 2'-hydroxylase / Isoflavone 2'-monooxygenase (1 of 12)",1,4.74573041328349,7.76475850399704e-05,0.00426432673992931
"394","Phvul.003G115100","PTHR11941//PTHR11941:SF72 - ENOYL-COA HYDRATASE-RELATED // SUBFAMILY NOT NAMED (1 of 1)",1,6.38921322616971,7.74382501562407e-05,0.00426432673992931
"395","Phvul.007G025300","",2,12.3390675060242,7.76127145132093e-05,0.00426432673992931
"396","Phvul.002G135800","PTHR24177:SF42 - ANKYRIN REPEAT FAMILY PROTEIN (1 of 4)",1,2.87323440977489,7.8439540115596e-05,0.00429694177708996
"397","Phvul.009G040400","PTHR14110//PTHR14110:SF6 - MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE SUBUNIT TIM22 // SUBFAMILY NOT NAMED (1 of 1)",1,7.33199566581438,7.88204820504314e-05,0.00430693379627206
"398","Phvul.007G257500","PTHR24298:SF129 - CYTOCHROME P450 (1 of 6)",1,6.47879195893013,7.97427393865804e-05,0.00434638001385198
"399","Phvul.006G208300","K18823 - soyasaponin III rhamnosyltransferase (UGT91H4)  (1 of 1)",1,5.9503018309321,8.03318355907513e-05,0.00435659627367542
"400","Phvul.011G058100","PTHR10634//PTHR10634:SF32 - AN1-TYPE ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",1,7.65864353811847,8.02277481906801e-05,0.00435659627367542
"401","Phvul.006G122600","",2,14.7190246329132,8.07829453056147e-05,0.00437013574193192
"402","Phvul.003G250500","",2,10.9676849210023,8.26769529449298e-05,0.00438511281230895
"403","Phvul.009G161400","",10,45.7971222181154,8.16246455249181e-05,0.00438511281230895
"404","Phvul.008G227100","PTHR32227:SF66 - BETA-1, 3-GLUCANASE-LIKE PROTEIN (1 of 1)",1,2.55487698130188,8.18607654844914e-05,0.00438511281230895
"405","Phvul.008G145301","",2,9.19942016772901,8.15673173307789e-05,0.00438511281230895
"406","Phvul.002G199200","PTHR32448:SF34 - F22M8.11 PROTEIN-RELATED (1 of 7)",1,4.23126213894422,8.25963198784617e-05,0.00438511281230895
"407","Phvul.003G099000","PTHR28242:SF5 - HISTIDINE-CONTAINING PHOSPHOTRANSFER PROTEIN 1 (1 of 2)",1,7.39224821872462,8.26211219452573e-05,0.00438511281230895
"408","Phvul.005G038300","",1,2.7736846563147,8.21882537586712e-05,0.00438511281230895
"409","Phvul.002G149000","",2,9.71613600926111,8.23564766255617e-05,0.00438511281230895
"410","Phvul.003G209300","",7,42.3535931969973,8.30065580513395e-05,0.00439185674099441
"411","Phvul.008G083800","",2,8.39701276269421,8.37855735263111e-05,0.00442228819101281
"412","Phvul.009G029000","",2,11.384381067463,8.47964163849496e-05,0.00445416739532008
"413","Phvul.004G013100","PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 124)",1,3.37896522601139,8.4858967403248e-05,0.00445416739532008
"414","Phvul.004G058700","PTHR11017//PTHR11017:SF171 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 15)",1,3.69278517623964,8.50055456443328e-05,0.00445416739532008
"415","Phvul.003G053502","",1,4.75116802596376,8.71912288394516e-05,0.0045576851258174
"416","Phvul.001G244400","",2,9.89021693346355,8.79181150413667e-05,0.0045846338211355
"417","Phvul.008G039000","PTHR31321:SF12 - PECTINESTERASE 31 (1 of 1)",1,6.32931670776739,8.86922317695448e-05,0.00461391027284589
"418","Phvul.009G259500","2.1.1.68 - Caffeate O-methyltransferase (1 of 10)",1,4.21219672571032,8.9239296661415e-05,0.00463126330735903
"419","Phvul.008G250700","PTHR11746//PTHR11746:SF83 - O-METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 9)",1,5.08000636044084,9.074118303986e-05,0.00469744911677878
"420","Phvul.005G004400","1.3.3.8 - Tetrahydroberberine oxidase / THB oxidase (1 of 37)",1,5.49333767586858,9.09477079724837e-05,0.00469744911677878
"421","Phvul.011G166500","PF00197 - Trypsin and protease inhibitor (Kunitz_legume)  (1 of 24)",1,5.96370852105951,9.16939243195895e-05,0.00471354573522477
"422","Phvul.011G202100","PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 124)",1,3.62714845032226,9.1503059138115e-05,0.00471354573522477
"423","Phvul.010G153400","3.1.1.5 - Lysophospholipase / Phospholipase B (1 of 5)",1,4.6069521930352,9.20125434634175e-05,0.00471874256584377
"424","Phvul.011G016100","",1,3.65603965482663,9.23120294431652e-05,0.004722935978091
"425","Phvul.011G108900","",2,12.4366341408211,9.29601741983601e-05,0.00473416080574663
"426","Phvul.007G087500","PF08263//PF13855 - Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 20)",1,1.68632484749128,9.30297227294016e-05,0.00473416080574663
"427","Phvul.004G135200","PTHR11941//PTHR11941:SF70 - ENOYL-COA HYDRATASE-RELATED // SUBFAMILY NOT NAMED (1 of 2)",1,5.02419319954545,9.31861275090495e-05,0.00473416080574663
"428","Phvul.008G084600","PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 2)",1,6.87594484505954,9.48010099795346e-05,0.00480494932122907
"429","Phvul.005G038500","",1,3.56339341055865,9.54856697103569e-05,0.00482836977395518
"430","Phvul.008G232800","PTHR10774//PTHR10774:SF58 - EXTENDED SYNAPTOTAGMIN-RELATED // SUBFAMILY NOT NAMED (1 of 6)",1,6.50440911063312,9.57625508383256e-05,0.00483110933799023
"431","Phvul.011G074500","PTHR32077:SF7 - FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 11 (1 of 25)",1,2.51403621437832,9.7377698062226e-05,0.0048449871652841
"432","Phvul.009G184500","PF00069//PF00560//PF08263 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  (1 of 21)",1,6.24222672041023,9.64431495779604e-05,0.0048449871652841
"433","Phvul.001G157200","",4,21.0843939635797,9.67776229239769e-05,0.0048449871652841
"434","Phvul.001G239500","PTHR11132//PTHR11132:SF104 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 4)",2,12.0353019449066,9.73261342646048e-05,0.0048449871652841
"435","Phvul.007G086100","1.1.1.179 - D-xylose 1-dehydrogenase (NADP(+)) / D-xylose-NADP dehydrogenase (1 of 4)",1,5.4541762072924,9.73588590749344e-05,0.0048449871652841
"436","Phvul.009G219900","2.7.11.2 - [Pyruvate dehydrogenase (acetyl-transferring)] kinase / Pyruvate dehydrogenase kinase (phosphorylating) (1 of 2)",1,6.32149233680388,9.65015440036538e-05,0.0048449871652841
"437","Phvul.002G156500","PTHR22950:SF269 - EXPRESSED PROTEIN (1 of 5)",1,6.71636475912078,9.76043604260807e-05,0.00484515192385118
"438","Phvul.011G013700","PTHR24009:SF3 - RNA RECOGNITION MOTIF-CONTAINING PROTEIN-RELATED (1 of 2)",2,14.3681362556678,9.83002999126117e-05,0.00486855800457599
"439","Phvul.009G094500","PF03140 - Plant protein of unknown function (DUF247)  (1 of 36)",1,5.93224879124018,9.91148671993638e-05,0.00489771939443234
"440","Phvul.007G001400","2.7.9.5 - Phosphoglucan, water dikinase (1 of 1)",1,6.89109601211421,9.95091323083275e-05,0.00490602637991943
"441","Phvul.004G023066","PTHR24221:SF141 - ABC TRANSPORTER B FAMILY MEMBER 15-RELATED (1 of 2)",1,4.36965689597929,9.97728683863398e-05,0.00490787490681376
"442","Phvul.001G131000","K09419 - heat shock transcription factor, other eukaryote (HSFF)  (1 of 30)",1,5.78450629942247,0.000100458938367188,0.00493044287330185
"443","Phvul.004G021300","KOG0156 - Cytochrome P450 CYP2 subfamily (1 of 118)",1,2.92686966687471,0.000100794480594941,0.00493574417053285
"444","Phvul.011G014301","PTHR23155:SF402 - DISEASE RESISTANCE PROTEIN RPP13-RELATED (1 of 8)",1,6.81893819987931,0.000101394343145646,0.00494280333900786
"445","Phvul.009G104400","PTHR31744:SF6 - NAC DOMAIN CONTAINING PROTEIN 38 (1 of 2)",2,8.60173623393362,0.000101293015469469,0.00494280333900786
"446","Phvul.001G042200","PTHR31429:SF3 - WRKY TRANSCRIPTION FACTOR 40-RELATED (1 of 4)",1,4.33011158138071,0.000101826944035304,0.00495276210080237
"447","Phvul.001G057300","PF06749 - Protein of unknown function (DUF1218) (DUF1218)  (1 of 14)",1,6.4780334998298,0.000103033845560847,0.00498325192055735
"448","Phvul.007G246100","",1,1.35044524703527,0.000103859879933811,0.00498325192055735
"449","Phvul.L001940","PTHR14428 - NUCLEOLAR COMPLEX PROTEIN 3 (1 of 5)",1,2.13565418576667,0.000103500961823862,0.00498325192055735
"450","Phvul.005G173750","3.6.3.25 - Sulfate-transporting ATPase (1 of 21)",1,9.60067922468565,0.000103465452364017,0.00498325192055735
"451","Phvul.002G207000","K13416 - brassinosteroid insensitive 1-associated receptor kinase 1 (BAK1)  (1 of 3)",1,5.86396195940817,0.000104061822708361,0.00498325192055735
"452","Phvul.006G137300","PTHR27005:SF7 - WALL-ASSOCIATED RECEPTOR KINASE-LIKE 1-RELATED (1 of 6)",1,3.85271440910953,0.000103941983768942,0.00498325192055735
"453","Phvul.005G173700","3.6.3.25 - Sulfate-transporting ATPase (1 of 21)",1,9.60067922468565,0.000103465452364017,0.00498325192055735
"454","Phvul.007G008600","K01859 - chalcone isomerase (E5.5.1.6)  (1 of 4)",1,9.3253242613965,0.000105410534862002,0.00503671967568594
"455","Phvul.009G240700","PTHR11544 - COLD SHOCK DOMAIN CONTAINING PROTEINS (1 of 6)",1,3.91724216483143,0.0001061156321482,0.00505926683118878
"456","Phvul.011G183600","PF00407 - Pathogenesis-related protein Bet v I family (Bet_v_1)  (1 of 46)",1,1.35974655998027,0.000106740752477341,0.00507791040239247
"457","Phvul.003G122400","PTHR24221:SF205 - ABC TRANSPORTER B FAMILY MEMBER 11-RELATED (1 of 8)",1,5.76396683957302,0.000107402349112082,0.00509820384964639
"458","Phvul.003G276000","",2,6.709360339446,0.000108225016108511,0.0051260377171221
"459","Phvul.011G181500","PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 124)",1,3.35266038619329,0.000109360001223959,0.00515727501424204
"460","Phvul.007G261700","PTHR21495:SF59 - DIRIGENT PROTEIN 20-RELATED (1 of 4)",1,4.91894311570415,0.000109240322435975,0.00515727501424204
"461","Phvul.004G105714","PTHR14030 - MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN KINASE BUB1 (1 of 4)",1,2.79851205975821,0.000110401517142806,0.00519509785548565
"462","Phvul.002G187500","PTHR10516:SF302 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKBP13, CHLOROPLASTIC (1 of 1)",1,2.81372295108197,0.000110930098671947,0.00519742252805734
"463","Phvul.006G209100","PTHR31235:SF16 - PEROXIDASE 13-RELATED (1 of 1)",2,8.10500144837453,0.000110882799723318,0.00519742252805734
"464","Phvul.010G096000","",4,15.6186518367313,0.000111781821033391,0.0052260410424081
"465","Phvul.005G088000","PF00954//PF07714//PF08276 - S-locus glycoprotein domain (S_locus_glycop)  // Protein tyrosine kinase (Pkinase_Tyr)  // PAN-like domain (PAN_2)  (1 of 2)",1,4.08691211130094,0.000112464680503557,0.00524665874013692
"466","Phvul.007G161100","",1,5.23184374964597,0.000112823027566361,0.00525208140986494
"467","Phvul.L001985","PTHR33144:SF3 - PLANT TRANSPOSASE (PTTA/EN/SPM FAMILY) (1 of 7)",1,4.3968795418716,0.000114078378917702,0.00527655069053672
"468","Phvul.001G092900","PTHR31517:SF7 - PEROXIDASE 55 (1 of 1)",1,7.44597173018616,0.000113932593006572,0.00527655069053672
"469","Phvul.002G138100","PF00076 - RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (RRM_1)  (1 of 252)",1,7.0985359744447,0.000113704355351001,0.00527655069053672
"470","Phvul.005G065100","PTHR32212:SF126 - EMB (1 of 24)",1,2.97526975347842,0.000114637492566969,0.00528386301952362
"471","Phvul.011G059100","",1,5.49063801664904,0.000114723619702006,0.00528386301952362
"472","Phvul.001G109700","PTHR24322:SF429 - NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN (1 of 1)",1,6.10231336314341,0.000115042356420411,0.00528731745302539
"473","Phvul.004G119050","",1,5.45285445679774,0.000116070631697978,0.00532329854846562
"474","Phvul.011G183000","PF00407 - Pathogenesis-related protein Bet v I family (Bet_v_1)  (1 of 46)",1,3.12435752331206,0.000117006189951968,0.00535488455406761
"475","Phvul.002G119300","PTHR31651:SF5 - AUXIN EFFLUX CARRIER FAMILY PROTEIN-RELATED (1 of 2)",2,11.7095176713031,0.000118044660138135,0.00536869166438274
"476","Phvul.008G103800","",1,1.36392328774199,0.000118050335311417,0.00536869166438274
"477","Phvul.008G109600","PF00560//PF13855 - Leucine Rich Repeat (LRR_1)  // Leucine rich repeat (LRR_8)  (1 of 35)",1,1.32831883015631,0.000118031084177003,0.00536869166438274
"478","Phvul.003G106700","2.3.1.168 - Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase / Dihydrolipoyl transacylase (1 of 1)",1,6.44128966137262,0.000118389833418749,0.00537286748190987
"479","Phvul.001G010800","PTHR10438:SF274 - THIOREDOXIN H1 (1 of 3)",1,6.49222117590591,0.000119153429286894,0.00539509556264769
"480","Phvul.007G083400","K02964 - small subunit ribosomal protein S18e (RP-S18e, RPS18)  (1 of 2)",1,8.13623070837604,0.00011937702807684,0.00539509556264769
"481","Phvul.009G133800","",2,15.1556839128346,0.000119651162223334,0.00539624254077088
"482","Phvul.001G190700","2.7.11.17 - Calcium/calmodulin-dependent protein kinase / Microtubule-associated protein 2 kinase (1 of 14)",1,7.02285234246281,0.000121574948744844,0.00547162938407035
"483","Phvul.009G152200","",2,8.93835466528754,0.000122454660658425,0.00549981149826752
"484","Phvul.001G017000","2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 1198)",1,5.46116953324828,0.000124783599996275,0.0055928318899157
"485","Phvul.005G132800","",2,2.76875198428731,0.000126241195814467,0.00563487707984205
"486","Phvul.002G015900","",2,7.25140407506695,0.000126008400543578,0.00563487707984205
"487","Phvul.004G033300","PF14234 - Domain of unknown function (DUF4336) (DUF4336)  (1 of 1)",1,4.89732057606394,0.000127830095170029,0.00568241445599067
"488","Phvul.002G185800","PTHR11999//PTHR11999:SF105 - GROUP II PYRIDOXAL-5-PHOSPHATE DECARBOXYLASE // SUBFAMILY NOT NAMED (1 of 3)",1,5.85710348818469,0.000127770915846229,0.00568241445599067
"489","Phvul.009G244000","PTHR24298:SF61 - CYTOCHROME P450 81D1-RELATED (1 of 13)",1,6.8135538004613,0.000128372691678615,0.00569486462287156
"490","Phvul.011G214400","PF00069//PF01453 - Protein kinase domain (Pkinase)  // D-mannose binding lectin (B_lectin)  (1 of 8)",1,4.88645487977143,0.000128925492634187,0.00570255754626902
"491","Phvul.002G146700","PTHR11119:SF54 - NUCLEOBASE-ASCORBATE TRANSPORTER 11 (1 of 2)",1,5.77601640467735,0.000129071855216802,0.00570255754626902
"492","Phvul.001G160100","PTHR31190:SF26 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF096 (1 of 6)",1,4.94104673356872,0.000129943811100791,0.00572941279310868
"493","Phvul.009G173900","",1,3.85822030495449,0.000130891573619317,0.00575949473939926
"494","Phvul.009G099000","",10,40.6814764397001,0.000134172175808777,0.00589189678101173
"495","Phvul.003G283600","",2,12.2197244489362,0.000135863919781357,0.00595413335720602
"496","Phvul.009G236300","PTHR22951//PTHR22951:SF17 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",1,4.53991141129076,0.000136738901715193,0.00597388155365283
"497","Phvul.L001676","",1,5.27910647625997,0.000136865308263747,0.00597388155365283
"498","Phvul.002G175200","PTHR10209:SF206 - GIBBERELLIN OXIDASE-LIKE PROTEIN-RELATED (1 of 2)",1,5.05860352994961,0.000137621787471856,0.00597667627566718
"499","Phvul.006G005700","PTHR13271:SF44 - RIBULOSE-1,5-BISPHOSPHATE CARBOXYLASE/OXYGENASE SMALL SUBUNIT N-METHYLTRANSFERASE I-RELATED (1 of 1)",1,5.4173439628907,0.000137615298048218,0.00597667627566718
"500","Phvul.007G036500","PTHR11934:SF7 - RIBOSE-5-PHOSPHATE ISOMERASE 1-RELATED (1 of 2)",1,7.85162664965381,0.000137755872301369,0.00597667627566718
"501","Phvul.007G045200","",1,5.09452297540157,0.000138878539888982,0.00601335761639059
"502","Phvul.008G279750","PTHR13301//PTHR13301:SF54 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 6)",1,6.70811364882777,0.00014121312706946,0.00610226367633025
"503","Phvul.006G084800","PF00069//PF01657 - Protein kinase domain (Pkinase)  // Salt stress response/antifungal (Stress-antifung)  (1 of 9)",1,4.63535661269213,0.000141884731570614,0.00611909638560902
"504","Phvul.007G186900","",1,6.19325953313644,0.000142517514260808,0.00613419134297562
"505","Phvul.001G121000","",2,10.1925493441302,0.000142937349170153,0.00614007904068938
"506","Phvul.003G006800","PTHR11062:SF68 - EXOSTOSIN FAMILY PROTEIN (1 of 1)",1,5.1829276207791,0.000143481396956793,0.00615126866439467
"507","Phvul.008G280400","PTHR22601:SF8 - OLIGOPEPTIDE TRANSPORTER 1-RELATED (1 of 2)",1,3.63560312028101,0.000146845569340669,0.00628307876865313
"508","Phvul.L001647","",1,6.8782605315011,0.000147616903721529,0.00629126422874483
"509","Phvul.001G260300","PTHR22849:SF8 - U-BOX DOMAIN-CONTAINING PROTEIN 45-RELATED (1 of 2)",1,7.11565687185222,0.000147430211656783,0.00629126422874483
"510","Phvul.005G151700","K01188 - beta-glucosidase (E3.2.1.21)  (1 of 34)",1,4.17263493182277,0.000148553929186657,0.00631878507028656
"511","Phvul.002G200600","1.3.3.8 - Tetrahydroberberine oxidase / THB oxidase (1 of 37)",1,4.99657114705087,0.000149207463796117,0.0063341634288242
"512","Phvul.002G211900","",1,5.26698498511954,0.000151728268976887,0.00642859636506954
"513","Phvul.003G070800","PTHR24078:SF317 - DNAJ HEAT SHOCK PROTEIN-RELATED (1 of 3)",1,6.39563368018786,0.000152529542028337,0.00644994806085908
"514","Phvul.009G033600","KOG0105//KOG0106//KOG0131 - Alternative splicing factor ASF/SF2 (RRM superfamily) // Alternative splicing factor SRp55/B52/SRp75 (RRM superfamily) // Splicing factor 3b, subunit 4 (1 of 1)",2,9.05130933620409,0.000153779542874026,0.00649015490966196
"515","Phvul.010G033866","4.1.1.97 - 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase / OHCU decarboxylase (1 of 1)",1,6.80100461862638,0.000156479233936935,0.00656580079838144
"516","Phvul.007G056000","",3,21.2009057581557,0.000156496309762035,0.00656580079838144
"517","Phvul.008G094900","PTHR11730:SF38 - AMMONIUM TRANSPORTER 2 (1 of 3)",1,6.43526933457942,0.000156292750619033,0.00656580079838144
"518","Phvul.006G133300","K08497 - protein transport protein SEC20 (SEC20)  (1 of 2)",1,6.26558204803863,0.000156782594088489,0.00656580079838144
"519","Phvul.010G009750","PTHR11439//PTHR11439:SF192 - GAG-POL-RELATED RETROTRANSPOSON // SUBFAMILY NOT NAMED (1 of 2)",1,1.28979901216887,0.000157414495510838,0.00657956194820156
"520","Phvul.008G269800","PTHR14950//PTHR14950:SF22 - HELICASE-RELATED // SUBFAMILY NOT NAMED (1 of 1)",1,4.97741501726861,0.000160064170407159,0.00667744624738943
"521","Phvul.004G162300","1.2.1.5 - Aldehyde dehydrogenase (NAD(P)(+)) (1 of 4)",1,5.24435376589183,0.000161263389080419,0.00671456180292041
"522","Phvul.009G262400","",1,4.30521399333299,0.000161732671585582,0.00672120085192726
"523","Phvul.006G070600","",2,6.96965753784542,0.000162725845717372,0.00674954449550088
"524","Phvul.002G305100","K02140 - F-type H+-transporting ATPase subunit g (ATPeFG, ATP5L, ATP20)  (1 of 3)",1,6.71230926943179,0.000164333534144305,0.00678594886870469
"525","Phvul.011G182600","PF00407 - Pathogenesis-related protein Bet v I family (Bet_v_1)  (1 of 46)",1,8.06627427750053,0.000164691523284811,0.00678594886870469
"526","Phvul.L009001","",1,3.86011887550626,0.000165236110916398,0.00678594886870469
"527","Phvul.006G032800","PTHR32227:SF127 - CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN (1 of 4)",1,5.41368950321913,0.000165480429241911,0.00678594886870469
"528","Phvul.010G024900","K17732 - mitochondrial-processing peptidase subunit beta [EC:3.4.24.64] (PMPCB, MAS1)  (1 of 2)",1,3.91392994545244,0.000164922305290408,0.00678594886870469
"529","Phvul.002G306800","K00850 - 6-phosphofructokinase 1 (pfkA, PFK)  (1 of 9)",1,4.89238264843496,0.000164597110050506,0.00678594886870469
"530","Phvul.006G020800","PTHR11260:SF186 - GLUTATHIONE S-TRANSFERASE F11-RELATED (1 of 2)",1,7.52346762990995,0.000166709120300673,0.00682343574845754
"531","Phvul.010G120200","2.1.1.111 - Anthranilate N-methyltransferase (1 of 2)",1,6.89937293907216,0.000167243337305739,0.00683241001162596
"532","Phvul.004G062400","PTHR31062:SF15 - XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 4-RELATED (1 of 3)",1,3.35535337674422,0.000168219888949715,0.00684651791929861
"533","Phvul.001G110500","1.4.1.2 - Glutamate dehydrogenase / Glutamic dehydrogenase (1 of 2)",2,11.6711316107252,0.000167961014941179,0.00684651791929861
"534","Phvul.010G033600","KOG3399 - Predicted Yippee-type zinc-binding protein (1 of 11)",1,6.07006597742058,0.000170641053931495,0.00693205315156539
"535","Phvul.010G128200","",2,9.20246917040878,0.000171145081466207,0.00693953318176901
"536","Phvul.002G042350","PTHR33044:SF23 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED (1 of 4)",1,6.96023402053056,0.000172471581318874,0.00698027241334017
"537","Phvul.008G049400","",1,7.15075255360953,0.000172934334145557,0.00698596743132136
"538","Phvul.009G000500","PTHR10585:SF34 - ER LUMEN PROTEIN RETAINING RECEPTOR-LIKE PROTEIN (1 of 3)",1,5.63202454005657,0.000174291528773645,0.00702770656819085
"539","Phvul.008G033900","PTHR13890:SF4 - MAGNESIUM TRANSPORTER MRS2-3 (1 of 4)",2,6.39805607524568,0.000175096858527378,0.00704708005943306
